GEO_ID,NAME,PCT_WHITE,PCT_BLACK,PCT_HISPANIC,TOTAL,B03002_001M,B03002_002E,B03002_002M,WHITE,B03002_003M,BLACK,B03002_004M,B03002_005E,B03002_005M,B03002_006E,B03002_006M,B03002_007E,B03002_007M,B03002_008E,B03002_008M,B03002_009E,B03002_009M,B03002_010E,B03002_010M,B03002_011E,B03002_011M,HISPANIC,B03002_012M,B03002_013E,B03002_013M,B03002_014E,B03002_014M,B03002_015E,B03002_015M,B03002_016E,B03002_016M,B03002_017E,B03002_017M,B03002_018E,B03002_018M,B03002_019E,B03002_019M,B03002_020E,B03002_020M,B03002_021E,B03002_021M
291892138002,"Block Group 2, Census Tract 2138, St. Louis County, Missouri",0.010077519,0.97751938,0.003100775,1290,248,1286,248,13,19,1261,249,0,11,4,6,0,11,0,11,8,10,0,11,8,10,4,6,0,11,4,6,0,11,0,11,0,11,0,11,0,11,0,11,0,11
291892138003,"Block Group 3, Census Tract 2138, St. Louis County, Missouri",0,0.932,0.06,250,107,235,103,0,11,233,102,0,11,0,11,0,11,2,3,0,11,0,11,0,11,15,19,0,11,15,19,0,11,0,11,0,11,0,11,0,11,0,11,0,11
291892138004,"Block Group 4, Census Tract 2138, St. Louis County, Missouri",0,0.952526799,0.015313936,653,243,643,237,0,11,622,228,0,11,0,11,0,11,0,11,21,34,0,11,21,34,10,16,0,11,0,11,0,11,0,11,0,11,0,11,10,16,0,11,10,16
291892138005,"Block Group 5, Census Tract 2138, St. Louis County, Missouri",0.041331803,0.948335247,0,871,180,871,180,36,47,826,165,0,11,0,11,0,11,0,11,9,15,0,11,9,15,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
291892138006,"Block Group 6, Census Tract 2138, St. Louis County, Missouri",0.048435923,0.931382442,0.020181635,991,194,971,189,48,35,923,187,0,11,0,11,0,11,0,11,0,11,0,11,0,11,20,21,13,17,0,11,0,11,0,11,0,11,7,11,0,11,0,11,0,11
291892139001,"Block Group 1, Census Tract 2139, St. Louis County, Missouri",0.041065483,0.931187569,0.006659267,901,215,895,216,37,46,839,220,0,11,0,11,0,11,0,11,19,24,0,11,19,24,6,9,6,9,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
291892139002,"Block Group 2, Census Tract 2139, St. Louis County, Missouri",0.005586592,0.956424581,0,895,190,895,190,5,8,856,193,0,11,0,11,0,11,0,11,34,41,0,11,34,41,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
291892141001,"Block Group 1, Census Tract 2141, St. Louis County, Missouri",0.036939314,0.953825858,0,758,246,758,246,28,33,723,245,0,11,0,11,0,11,0,11,7,11,0,11,7,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
291892141002,"Block Group 2, Census Tract 2141, St. Louis County, Missouri",0,1,0,681,254,681,254,0,11,681,254,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
291892142001,"Block Group 1, Census Tract 2142, St. Louis County, Missouri",0.209259259,0.644444444,0,540,181,540,181,113,62,348,153,0,11,0,11,0,11,0,11,79,78,0,11,79,78,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
291892142002,"Block Group 2, Census Tract 2142, St. Louis County, Missouri",0.025990099,0.941831683,0,808,229,808,229,21,25,761,231,0,11,0,11,0,11,0,11,26,27,0,11,26,27,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
291892142003,"Block Group 3, Census Tract 2142, St. Louis County, Missouri",0.108395324,0.826780021,0.060573858,1882,372,1768,379,204,73,1556,378,0,11,0,11,0,11,0,11,8,12,0,11,8,12,114,166,114,166,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
291892143001,"Block Group 1, Census Tract 2143, St. Louis County, Missouri",0.370395634,0.56207367,0.032060027,1466,314,1419,313,543,144,824,266,0,11,14,22,0,11,0,11,38,36,3,6,35,35,47,50,21,27,0,11,0,11,0,11,0,11,26,42,0,11,0,11,0,11
291892143002,"Block Group 2, Census Tract 2143, St. Louis County, Missouri",0.215625,0.66875,0.089583333,960,232,874,199,207,70,642,186,0,11,0,11,0,11,20,31,5,7,2,3,3,4,86,123,86,123,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
291892143003,"Block Group 3, Census Tract 2143, St. Louis County, Missouri",0.260302198,0.493131868,0.221153846,1456,442,1134,364,379,145,718,339,0,11,0,11,0,11,0,11,37,44,0,11,37,44,322,206,127,91,0,11,0,11,0,11,0,11,195,179,0,11,0,11,0,11
291892144001,"Block Group 1, Census Tract 2144, St. Louis County, Missouri",0.730337079,0.269662921,0,445,259,445,259,325,249,120,130,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
291892144002,"Block Group 2, Census Tract 2144, St. Louis County, Missouri",0.742402315,0.099131693,0.031837916,1382,304,1338,303,1026,271,137,154,0,11,114,120,0,11,34,51,27,29,0,11,27,29,44,48,44,48,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
291892144003,"Block Group 3, Census Tract 2144, St. Louis County, Missouri",0.704257768,0.071346375,0.158803222,869,248,731,229,612,180,62,69,0,11,0,11,0,11,0,11,57,89,0,11,57,89,138,107,78,92,0,11,0,11,0,11,0,11,60,56,0,11,0,11,0,11
291892144004,"Block Group 4, Census Tract 2144, St. Louis County, Missouri",0.35035035,0.603603604,0.011011011,999,261,988,260,350,111,603,220,6,6,14,13,0,11,0,11,15,24,0,11,15,24,11,17,0,11,0,11,0,11,0,11,0,11,11,17,0,11,0,11,0,11
291892144005,"Block Group 5, Census Tract 2144, St. Louis County, Missouri",0.685779817,0.229357798,0,872,249,872,249,598,130,200,164,0,11,12,13,0,11,0,11,62,82,0,11,62,82,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
291892145001,"Block Group 1, Census Tract 2145, St. Louis County, Missouri",0.39292365,0.208566108,0.189944134,1074,276,870,245,422,164,224,168,66,83,149,164,0,11,0,11,9,13,0,11,9,13,204,193,183,198,0,11,0,11,0,11,0,11,21,37,0,11,0,11,0,11
291892145002,"Block Group 2, Census Tract 2145, St. Louis County, Missouri",0.596892886,0.251839738,0.033524121,1223,252,1182,252,730,153,308,125,0,11,50,43,0,11,24,40,70,88,0,11,70,88,41,86,41,86,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
291892145003,"Block Group 3, Census Tract 2145, St. Louis County, Missouri",0.547085202,0.109865471,0.279147982,892,309,643,209,488,199,98,89,0,11,29,46,0,11,0,11,28,43,18,28,10,16,249,314,15,25,0,11,0,11,0,11,0,11,234,313,0,11,0,11,0,11
291892146011,"Block Group 1, Census Tract 2146.01, St. Louis County, Missouri",0.461675579,0.49197861,0.00802139,1122,301,1113,302,518,196,552,299,0,11,9,14,0,11,17,25,17,20,0,11,17,20,9,14,9,14,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
291892146012,"Block Group 2, Census Tract 2146.01, St. Louis County, Missouri",0.571428571,0.323020928,0,1099,269,1099,269,628,177,355,171,17,21,79,116,0,11,0,11,20,36,0,11,20,36,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
291892146013,"Block Group 3, Census Tract 2146.01, St. Louis County, Missouri",0.820895522,0.017412935,0.077114428,402,164,371,128,330,122,7,12,8,14,0,11,0,11,18,21,8,13,0,11,8,13,31,47,0,11,0,11,0,11,0,11,0,11,31,47,0,11,0,11,0,11
291892146014,"Block Group 4, Census Tract 2146.01, St. Louis County, Missouri",0.618403248,0.196211096,0.133964817,739,234,640,223,457,159,145,176,0,11,11,14,0,11,0,11,27,43,0,11,27,43,99,112,0,11,0,11,0,11,0,11,0,11,89,111,10,16,10,16,0,11
291892146021,"Block Group 1, Census Tract 2146.02, St. Louis County, Missouri",0.913109756,0.06097561,0.012195122,656,158,648,155,599,154,40,47,0,11,0,11,0,11,0,11,9,14,9,14,0,11,8,14,8,14,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
291892146022,"Block Group 2, Census Tract 2146.02, St. Louis County, Missouri",0.601866883,0.244724026,0.112012987,2464,418,2188,400,1483,297,603,342,0,11,39,45,0,11,0,11,63,87,0,11,63,87,276,253,38,43,0,11,0,11,0,11,0,11,238,250,0,11,0,11,0,11
291892146023,"Block Group 3, Census Tract 2146.02, St. Louis County, Missouri",0.57245509,0.173652695,0.213173653,835,227,657,156,478,143,145,118,0,11,0,11,0,11,0,11,34,40,0,11,34,40,178,179,62,73,0,11,0,11,0,11,0,11,116,166,0,11,0,11,0,11
291892147001,"Block Group 1, Census Tract 2147, St. Louis County, Missouri",0.8070413,0.167907921,0.025050779,1477,458,1440,439,1192,432,248,276,0,11,0,11,0,11,0,11,0,11,0,11,0,11,37,78,37,78,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
291892147002,"Block Group 2, Census Tract 2147, St. Louis County, Missouri",0.492627927,0.41283608,0.03555941,1153,424,1112,428,568,245,476,387,0,11,0,11,0,11,0,11,68,83,0,11,68,83,41,71,0,11,0,11,0,11,0,11,0,11,41,71,0,11,0,11,0,11
291892147003,"Block Group 3, Census Tract 2147, St. Louis County, Missouri",0.423847695,0.370741483,0.163326653,998,519,835,427,423,255,370,348,0,11,0,11,0,11,0,11,42,70,0,11,42,70,163,324,0,11,0,11,0,11,0,11,0,11,163,324,0,11,0,11,0,11
291892147004,"Block Group 4, Census Tract 2147, St. Louis County, Missouri",0.25526075,0.137236962,0.587374199,1093,761,451,299,279,212,150,240,0,11,0,11,0,11,0,11,22,41,0,11,22,41,642,790,642,790,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
291892147005,"Block Group 5, Census Tract 2147, St. Louis County, Missouri",0.37845999,0.234021137,0.33870156,1987,668,1314,511,752,409,465,350,0,11,0,11,0,11,0,11,97,131,0,11,97,131,673,438,0,11,0,11,0,11,0,11,0,11,673,438,0,11,0,11,0,11
291892147006,"Block Group 6, Census Tract 2147, St. Louis County, Missouri",0.420785805,0.396704689,0,789,483,789,483,332,165,313,368,0,11,30,48,0,11,0,11,114,204,0,11,114,204,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
291892147007,"Block Group 7, Census Tract 2147, St. Louis County, Missouri",0.787912088,0.13956044,0.025274725,910,395,887,379,717,361,127,185,0,11,0,11,0,11,0,11,43,78,0,11,43,78,23,71,0,11,0,11,0,11,0,11,0,11,23,71,0,11,0,11,0,11
291892148001,"Block Group 1, Census Tract 2148, St. Louis County, Missouri",0.559681698,0.377541998,0,1131,394,1131,394,633,278,427,323,0,11,59,119,0,11,0,11,12,20,0,11,12,20,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
291892148002,"Block Group 2, Census Tract 2148, St. Louis County, Missouri",0.491160646,0.445042275,0,1301,301,1301,301,639,207,579,298,0,11,74,103,0,11,0,11,9,14,0,11,9,14,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
291892148003,"Block Group 3, Census Tract 2148, St. Louis County, Missouri",0.600665557,0.171381032,0.176372712,601,236,495,193,361,177,103,113,0,11,31,47,0,11,0,11,0,11,0,11,0,11,106,130,106,130,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
291892148004,"Block Group 4, Census Tract 2148, St. Louis County, Missouri",0.807038835,0.036407767,0.149271845,824,254,701,232,665,221,30,45,0,11,0,11,0,11,6,14,0,11,0,11,0,11,123,126,123,126,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
291892148005,"Block Group 5, Census Tract 2148, St. Louis County, Missouri",0.775095299,0.057179161,0,787,345,787,345,610,206,45,65,0,11,0,11,0,11,0,11,132,200,0,11,132,200,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
291892149001,"Block Group 1, Census Tract 2149, St. Louis County, Missouri",0.495038589,0.48952591,0,1814,440,1814,440,898,263,888,434,0,11,10,17,0,11,0,11,18,35,0,11,18,35,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
291892149002,"Block Group 2, Census Tract 2149, St. Louis County, Missouri",0.4693172,0.297320657,0.159896283,1157,415,972,344,543,242,344,272,32,54,47,73,0,11,0,11,6,12,0,11,6,12,185,272,168,271,0,11,0,11,0,11,0,11,17,33,0,11,0,11,0,11
291892149003,"Block Group 3, Census Tract 2149, St. Louis County, Missouri",0.755593804,0.119334481,0.084337349,1743,408,1596,412,1317,452,208,130,0,11,71,91,0,11,0,11,0,11,0,11,0,11,147,133,97,105,0,11,0,11,0,11,0,11,50,60,0,11,0,11,0,11
291892149004,"Block Group 4, Census Tract 2149, St. Louis County, Missouri",0.820492454,0.029388403,0.123113582,1259,310,1104,289,1033,288,37,60,0,11,24,30,0,11,0,11,10,16,0,11,10,16,155,99,13,22,0,11,0,11,0,11,0,11,142,100,0,11,0,11,0,11
291892150011,"Block Group 1, Census Tract 2150.01, St. Louis County, Missouri",0.452917772,0.076259947,0.047082228,3016,211,2874,231,1366,243,230,126,0,11,1075,240,0,11,89,126,114,88,0,11,114,88,142,153,107,146,0,11,0,11,0,11,0,11,11,19,24,36,0,11,24,36
291892150031,"Block Group 1, Census Tract 2150.03, St. Louis County, Missouri",0.676829268,0.244773519,0.040069686,1148,234,1102,225,777,183,281,206,0,11,34,38,0,11,0,11,10,15,0,11,10,15,46,49,37,46,0,11,0,11,0,11,0,11,9,13,0,11,0,11,0,11
291892150032,"Block Group 2, Census Tract 2150.03, St. Louis County, Missouri",0.855328548,0.045831033,0.010491441,1811,252,1792,249,1549,235,83,88,0,11,92,71,0,11,0,11,68,68,0,11,68,68,19,23,8,13,0,11,0,11,0,11,0,11,11,18,0,11,0,11,0,11
291892150033,"Block Group 3, Census Tract 2150.03, St. Louis County, Missouri",0.709656925,0.085133418,0.042566709,1574,240,1507,256,1117,187,134,143,0,11,206,104,0,11,0,11,50,63,0,11,50,63,67,53,67,53,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
291892150041,"Block Group 1, Census Tract 2150.04, St. Louis County, Missouri",0.621859296,0.233040201,0.065954774,1592,315,1487,316,990,263,371,142,9,17,57,48,0,11,0,11,60,105,0,11,60,105,105,70,45,54,20,33,0,11,0,11,0,11,8,13,32,40,0,11,32,40
291892150042,"Block Group 2, Census Tract 2150.04, St. Louis County, Missouri",0.568277804,0.183481933,0.011262318,2131,277,2107,278,1211,209,391,145,24,46,398,208,0,11,0,11,83,73,0,11,83,73,24,25,14,20,10,15,0,11,0,11,0,11,0,11,0,11,0,11,0,11
291892150051,"Block Group 1, Census Tract 2150.05, St. Louis County, Missouri",0.524822695,0.170212766,0.066557556,1833,438,1711,398,962,292,312,236,0,11,437,306,0,11,0,11,0,11,0,11,0,11,122,139,68,110,0,11,0,11,54,86,0,11,0,11,0,11,0,11,0,11
291892150052,"Block Group 2, Census Tract 2150.05, St. Louis County, Missouri",0.872935197,0.040660737,0.015247776,1574,513,1550,513,1374,504,64,51,0,11,112,96,0,11,0,11,0,11,0,11,0,11,24,29,12,20,0,11,0,11,0,11,0,11,12,21,0,11,0,11,0,11
291892150053,"Block Group 3, Census Tract 2150.05, St. Louis County, Missouri",0.720779221,0.117473436,0,1694,402,1694,402,1221,279,199,304,0,11,256,169,0,11,0,11,18,25,0,11,18,25,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
291892150054,"Block Group 4, Census Tract 2150.05, St. Louis County, Missouri",0.483837331,0.278415016,0,959,342,959,342,464,226,267,213,0,11,228,293,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
291892151021,"Block Group 1, Census Tract 2151.02, St. Louis County, Missouri",0.741200828,0.136645963,0.030227743,2415,530,2342,521,1790,474,330,242,0,11,202,165,0,11,0,11,20,33,20,33,0,11,73,70,59,66,0,11,0,11,0,11,0,11,0,11,14,24,0,11,14,24
291892151022,"Block Group 2, Census Tract 2151.02, St. Louis County, Missouri",0.796693476,0.071939231,0,2238,264,2238,264,1783,247,161,122,45,71,174,130,0,11,0,11,75,88,0,11,75,88,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
291892151031,"Block Group 1, Census Tract 2151.03, St. Louis County, Missouri",0.758050847,0.065677966,0.018644068,2360,275,2316,269,1789,265,155,94,0,11,328,201,0,11,11,16,33,33,0,11,33,33,44,50,44,50,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
291892151051,"Block Group 1, Census Tract 2151.05, St. Louis County, Missouri",0.806872553,0.076555024,0.052631579,2299,137,2178,182,1855,201,176,145,0,11,121,108,0,11,0,11,26,21,0,11,26,21,121,138,121,138,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
291892151411,"Block Group 1, Census Tract 2151.41, St. Louis County, Missouri",0.883915023,0.02276176,0.057663126,1318,212,1242,211,1165,199,30,34,0,11,47,44,0,11,0,11,0,11,0,11,0,11,76,63,76,63,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
291892151412,"Block Group 2, Census Tract 2151.41, St. Louis County, Missouri",0.837305699,0,0,965,177,965,177,808,137,0,11,0,11,122,109,0,11,0,11,35,42,0,11,35,42,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
291892151413,"Block Group 3, Census Tract 2151.41, St. Louis County, Missouri",0.776443682,0.080617496,0.009148085,1749,288,1733,290,1358,227,141,134,0,11,93,66,0,11,0,11,141,101,0,11,141,101,16,18,16,18,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
291892151421,"Block Group 1, Census Tract 2151.42, St. Louis County, Missouri",0.811414392,0.05789909,0.043837883,1209,277,1156,283,981,302,70,93,0,11,95,76,0,11,0,11,10,17,0,11,10,17,53,61,53,61,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
291892151422,"Block Group 2, Census Tract 2151.42, St. Louis County, Missouri",0.480733945,0.47706422,0,545,149,545,149,262,109,260,108,0,11,0,11,0,11,0,11,23,24,0,11,23,24,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
291892151423,"Block Group 3, Census Tract 2151.42, St. Louis County, Missouri",0.621228257,0.16684416,0.031593894,2817,495,2728,499,1750,344,470,216,0,11,432,286,0,11,18,28,58,46,0,11,58,46,89,113,15,23,0,11,0,11,0,11,0,11,74,111,0,11,0,11,0,11
291892151424,"Block Group 4, Census Tract 2151.42, St. Louis County, Missouri",0.430442638,0.274164408,0.032971996,2214,444,2141,457,953,303,607,286,0,11,376,212,0,11,0,11,205,221,134,215,71,75,73,60,53,50,0,11,0,11,0,11,0,11,20,31,0,11,0,11,0,11
291892151431,"Block Group 1, Census Tract 2151.43, St. Louis County, Missouri",0.90738423,0,0.011889862,1598,218,1579,212,1450,217,0,11,0,11,78,73,0,11,0,11,51,42,0,11,51,42,19,31,19,31,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
291892151432,"Block Group 2, Census Tract 2151.43, St. Louis County, Missouri",0.872037915,0.038704581,0,1266,230,1266,230,1104,230,49,57,0,11,99,128,0,11,0,11,14,18,0,11,14,18,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
291892151441,"Block Group 1, Census Tract 2151.44, St. Louis County, Missouri",0.936893204,0.03259362,0.012482663,1442,259,1424,260,1351,250,47,71,0,11,26,61,0,11,0,11,0,11,0,11,0,11,18,28,18,28,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
291892151442,"Block Group 2, Census Tract 2151.44, St. Louis County, Missouri",0.840798442,0.055501461,0.007789679,2054,318,2038,321,1727,319,114,97,0,11,154,133,0,11,0,11,43,61,0,11,43,61,16,25,16,25,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
291892151443,"Block Group 3, Census Tract 2151.44, St. Louis County, Missouri",0.587155963,0.303831624,0.007555316,1853,289,1839,288,1088,240,563,288,0,11,169,128,0,11,0,11,19,28,0,11,19,28,14,24,0,11,0,11,0,11,0,11,0,11,0,11,14,24,14,24,0,11
291892152011,"Block Group 1, Census Tract 2152.01, St. Louis County, Missouri",0.640822214,0.114677245,0.158312297,2773,451,2334,379,1777,327,318,219,0,11,199,106,0,11,13,20,27,44,0,11,27,44,439,311,154,130,0,11,0,11,0,11,0,11,0,11,285,242,86,118,199,209
291892152012,"Block Group 2, Census Tract 2152.01, St. Louis County, Missouri",0.817785527,0.025283348,0.010462075,1147,224,1135,223,938,260,29,49,0,11,168,129,0,11,0,11,0,11,0,11,0,11,12,21,12,21,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
291892152013,"Block Group 3, Census Tract 2152.01, St. Louis County, Missouri",0.852452026,0.014072495,0.01108742,2345,377,2319,376,1999,377,33,29,88,120,176,106,0,11,3,6,20,21,0,11,20,21,26,16,23,15,0,11,0,11,0,11,0,11,3,6,0,11,0,11,0,11
291892152021,"Block Group 1, Census Tract 2152.02, St. Louis County, Missouri",0.634904714,0.210631896,0.063189569,1994,314,1868,335,1266,297,420,202,0,11,119,91,45,56,0,11,18,31,0,11,18,31,126,95,83,64,0,11,0,11,0,11,0,11,43,67,0,11,0,11,0,11
291892152022,"Block Group 2, Census Tract 2152.02, St. Louis County, Missouri",0.718110236,0.03832021,0.006824147,1905,295,1892,298,1368,341,73,78,0,11,415,170,0,11,0,11,36,46,0,11,36,46,13,21,13,21,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
291892152023,"Block Group 3, Census Tract 2152.02, St. Louis County, Missouri",0.853731343,0.01119403,0.010447761,1340,290,1326,287,1144,304,15,25,10,16,116,87,0,11,0,11,41,49,16,24,25,42,14,23,14,23,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
291892152024,"Block Group 4, Census Tract 2152.02, St. Louis County, Missouri",0.96206671,0.010464356,0,1529,320,1529,320,1471,316,16,23,0,11,37,41,0,11,0,11,5,10,0,11,5,10,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
291892152311,"Block Group 1, Census Tract 2152.31, St. Louis County, Missouri",0.814142379,0.090778786,0.003344482,2093,210,2086,212,1704,206,190,147,0,11,158,67,0,11,0,11,34,55,0,11,34,55,7,12,7,12,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
291892152312,"Block Group 2, Census Tract 2152.31, St. Louis County, Missouri",0.8153457,0.115092749,0.042580101,2372,300,2271,286,1934,302,273,223,0,11,41,57,0,11,0,11,23,26,0,11,23,26,101,94,40,46,0,11,0,11,0,11,0,11,30,29,31,39,24,30,7,11
291892152321,"Block Group 1, Census Tract 2152.32, St. Louis County, Missouri",0.825572519,0.011450382,0.019847328,2620,338,2568,332,2163,316,30,26,0,11,277,221,0,11,0,11,98,100,0,11,98,100,52,74,52,74,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
291892152322,"Block Group 2, Census Tract 2152.32, St. Louis County, Missouri",0.681776557,0,0.033882784,2184,264,2110,278,1489,274,0,11,0,11,621,233,0,11,0,11,0,11,0,11,0,11,74,85,74,85,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
291892152323,"Block Group 3, Census Tract 2152.32, St. Louis County, Missouri",0.77387713,0.0273619,0.033557047,1937,280,1872,266,1499,278,53,84,0,11,301,181,0,11,0,11,19,30,0,11,19,30,65,88,65,88,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
291892152324,"Block Group 4, Census Tract 2152.32, St. Louis County, Missouri",0.960513327,0.039486673,0,1013,188,1013,188,973,201,40,59,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
291892153011,"Block Group 1, Census Tract 2153.01, St. Louis County, Missouri",0.78096757,0.104199894,0.011695906,1881,322,1859,324,1469,278,196,211,0,11,159,85,0,11,12,18,23,37,0,11,23,37,22,25,22,25,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
291892153012,"Block Group 2, Census Tract 2153.01, St. Louis County, Missouri",0.797223237,0.071611253,0.010960906,2737,244,2707,244,2182,244,196,143,0,11,294,116,0,11,0,11,35,38,0,11,35,38,30,41,30,41,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
291892153021,"Block Group 1, Census Tract 2153.02, St. Louis County, Missouri",0.909921671,0.031331593,0.035248042,766,130,739,127,697,118,24,38,0,11,18,16,0,11,0,11,0,11,0,11,0,11,27,25,27,25,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
291892153022,"Block Group 2, Census Tract 2153.02, St. Louis County, Missouri",0.954038997,0.006963788,0,718,142,718,142,685,146,5,8,0,11,28,25,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
291892153023,"Block Group 3, Census Tract 2153.02, St. Louis County, Missouri",0.672727273,0,0.037662338,770,156,741,156,518,152,0,11,0,11,223,94,0,11,0,11,0,11,0,11,0,11,29,29,29,29,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
291892153024,"Block Group 4, Census Tract 2153.02, St. Louis County, Missouri",0.820224719,0.06741573,0.014300306,979,178,965,177,803,180,66,63,0,11,91,56,0,11,0,11,5,8,0,11,5,8,14,20,0,11,0,11,0,11,0,11,0,11,14,20,0,11,0,11,0,11
291892154001,"Block Group 1, Census Tract 2154, St. Louis County, Missouri",0.811839323,0,0,1419,338,1419,338,1152,293,0,11,0,11,122,111,0,11,145,170,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
291892154002,"Block Group 2, Census Tract 2154, St. Louis County, Missouri",0.817498291,0.049213944,0,1463,253,1463,253,1196,204,72,109,0,11,52,40,0,11,125,191,18,31,0,11,18,31,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
291892154003,"Block Group 3, Census Tract 2154, St. Louis County, Missouri",0.892947103,0.011335013,0.055415617,794,185,750,180,709,185,9,14,0,11,32,46,0,11,0,11,0,11,0,11,0,11,44,58,37,47,0,11,7,12,0,11,0,11,0,11,0,11,0,11,0,11
291892154004,"Block Group 4, Census Tract 2154, St. Louis County, Missouri",0.868258179,0,0.019451813,1131,216,1109,204,982,198,0,11,41,61,77,67,0,11,0,11,9,15,0,11,9,15,22,26,22,26,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
291892154005,"Block Group 5, Census Tract 2154, St. Louis County, Missouri",0.987711214,0,0,651,164,651,164,643,161,0,11,0,11,8,13,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
291892155001,"Block Group 1, Census Tract 2155, St. Louis County, Missouri",0.652173913,0.064773736,0,1127,217,1127,217,735,200,73,63,0,11,282,128,0,11,0,11,37,48,0,11,37,48,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
291892155002,"Block Group 2, Census Tract 2155, St. Louis County, Missouri",0.614678899,0.030025021,0.051709758,1199,213,1137,202,737,194,36,58,7,14,276,113,0,11,0,11,81,66,10,16,71,64,62,53,24,38,0,11,10,16,0,11,0,11,8,12,20,31,0,11,20,31
291892155003,"Block Group 3, Census Tract 2155, St. Louis County, Missouri",0.793328973,0.035971223,0.015042511,1529,241,1506,240,1213,216,55,51,0,11,212,142,0,11,0,11,26,41,0,11,26,41,23,21,23,21,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
