GEO_ID,GEOID,NAME,MEDIAN GROSS RENT,B25064_001M
1500000US291892181021,291892181021,"Block Group 1, Census Tract 2181.02, St. Louis County, Missouri",631,45
1500000US291892181022,291892181022,"Block Group 2, Census Tract 2181.02, St. Louis County, Missouri",1259,151
1500000US291892181031,291892181031,"Block Group 1, Census Tract 2181.03, St. Louis County, Missouri",1074,326
1500000US291892181032,291892181032,"Block Group 2, Census Tract 2181.03, St. Louis County, Missouri",1072,55
1500000US291892182011,291892182011,"Block Group 1, Census Tract 2182.01, St. Louis County, Missouri",-,**
1500000US291892182012,291892182012,"Block Group 2, Census Tract 2182.01, St. Louis County, Missouri",2583,726
1500000US291892182013,291892182013,"Block Group 3, Census Tract 2182.01, St. Louis County, Missouri",893,272
1500000US291892183001,291892183001,"Block Group 1, Census Tract 2183, St. Louis County, Missouri",880,116
1500000US291892183002,291892183002,"Block Group 2, Census Tract 2183, St. Louis County, Missouri",943,77
1500000US291892183003,291892183003,"Block Group 3, Census Tract 2183, St. Louis County, Missouri",-,**
1500000US291892183004,291892183004,"Block Group 4, Census Tract 2183, St. Louis County, Missouri",1191,168
1500000US291892183005,291892183005,"Block Group 5, Census Tract 2183, St. Louis County, Missouri",1321,221
1500000US291892184011,291892184011,"Block Group 1, Census Tract 2184.01, St. Louis County, Missouri",-,**
1500000US291892184012,291892184012,"Block Group 2, Census Tract 2184.01, St. Louis County, Missouri",1031,461
1500000US291892184013,291892184013,"Block Group 3, Census Tract 2184.01, St. Louis County, Missouri",-,**
1500000US291892184021,291892184021,"Block Group 1, Census Tract 2184.02, St. Louis County, Missouri",1173,208
1500000US291892184022,291892184022,"Block Group 2, Census Tract 2184.02, St. Louis County, Missouri",1118,430
1500000US291892184023,291892184023,"Block Group 3, Census Tract 2184.02, St. Louis County, Missouri",1274,261
1500000US291892185001,291892185001,"Block Group 1, Census Tract 2185, St. Louis County, Missouri",-,**
1500000US291892185002,291892185002,"Block Group 2, Census Tract 2185, St. Louis County, Missouri",976,103
1500000US291892185003,291892185003,"Block Group 3, Census Tract 2185, St. Louis County, Missouri",1005,251
1500000US291892185004,291892185004,"Block Group 4, Census Tract 2185, St. Louis County, Missouri",1265,916
1500000US291892185005,291892185005,"Block Group 5, Census Tract 2185, St. Louis County, Missouri",1701,331
1500000US291892186001,291892186001,"Block Group 1, Census Tract 2186, St. Louis County, Missouri",1384,276
1500000US291892186002,291892186002,"Block Group 2, Census Tract 2186, St. Louis County, Missouri",639,65
1500000US291892188001,291892188001,"Block Group 1, Census Tract 2188, St. Louis County, Missouri",-,**
1500000US291892188002,291892188002,"Block Group 2, Census Tract 2188, St. Louis County, Missouri",-,**
1500000US291892188003,291892188003,"Block Group 3, Census Tract 2188, St. Louis County, Missouri",-,**
1500000US291892188004,291892188004,"Block Group 4, Census Tract 2188, St. Louis County, Missouri",-,**
1500000US291892188005,291892188005,"Block Group 5, Census Tract 2188, St. Louis County, Missouri",-,**
1500000US291892188006,291892188006,"Block Group 6, Census Tract 2188, St. Louis County, Missouri",-,**
1500000US291892189001,291892189001,"Block Group 1, Census Tract 2189, St. Louis County, Missouri",-,**
1500000US291892189002,291892189002,"Block Group 2, Census Tract 2189, St. Louis County, Missouri",933,244
1500000US291892189003,291892189003,"Block Group 3, Census Tract 2189, St. Louis County, Missouri",1520,730
1500000US291892189004,291892189004,"Block Group 4, Census Tract 2189, St. Louis County, Missouri",1083,166
1500000US291892189005,291892189005,"Block Group 5, Census Tract 2189, St. Louis County, Missouri",1614,964
1500000US291892191001,291892191001,"Block Group 1, Census Tract 2191, St. Louis County, Missouri",-,**
1500000US291892191002,291892191002,"Block Group 2, Census Tract 2191, St. Louis County, Missouri",-,**
1500000US291892191003,291892191003,"Block Group 3, Census Tract 2191, St. Louis County, Missouri",2767,385
1500000US291892191004,291892191004,"Block Group 4, Census Tract 2191, St. Louis County, Missouri",966,72
1500000US291892192001,291892192001,"Block Group 1, Census Tract 2192, St. Louis County, Missouri",-,**
1500000US291892192002,291892192002,"Block Group 2, Census Tract 2192, St. Louis County, Missouri",-,**
1500000US291892193001,291892193001,"Block Group 1, Census Tract 2193, St. Louis County, Missouri",1387,61
1500000US291892193002,291892193002,"Block Group 2, Census Tract 2193, St. Louis County, Missouri",1273,189
1500000US291892193003,291892193003,"Block Group 3, Census Tract 2193, St. Louis County, Missouri",-,**
1500000US291892194001,291892194001,"Block Group 1, Census Tract 2194, St. Louis County, Missouri",-,**
1500000US291892194002,291892194002,"Block Group 2, Census Tract 2194, St. Louis County, Missouri",-,**
1500000US291892194003,291892194003,"Block Group 3, Census Tract 2194, St. Louis County, Missouri",-,**
1500000US291892194004,291892194004,"Block Group 4, Census Tract 2194, St. Louis County, Missouri",-,**
1500000US291892194005,291892194005,"Block Group 5, Census Tract 2194, St. Louis County, Missouri",1154,255
1500000US291892195001,291892195001,"Block Group 1, Census Tract 2195, St. Louis County, Missouri",1259,952
1500000US291892195002,291892195002,"Block Group 2, Census Tract 2195, St. Louis County, Missouri",1309,625
1500000US291892195003,291892195003,"Block Group 3, Census Tract 2195, St. Louis County, Missouri",-,**
1500000US291892195004,291892195004,"Block Group 4, Census Tract 2195, St. Louis County, Missouri",2190,203
1500000US291892195005,291892195005,"Block Group 5, Census Tract 2195, St. Louis County, Missouri",-,**
1500000US291892195006,291892195006,"Block Group 6, Census Tract 2195, St. Louis County, Missouri",-,**
1500000US291892196001,291892196001,"Block Group 1, Census Tract 2196, St. Louis County, Missouri",-,**
1500000US291892196002,291892196002,"Block Group 2, Census Tract 2196, St. Louis County, Missouri",1061,372
1500000US291892196003,291892196003,"Block Group 3, Census Tract 2196, St. Louis County, Missouri",-,**
1500000US291892196004,291892196004,"Block Group 4, Census Tract 2196, St. Louis County, Missouri",1015,669
1500000US291892196005,291892196005,"Block Group 5, Census Tract 2196, St. Louis County, Missouri",820,138
1500000US291892196006,291892196006,"Block Group 6, Census Tract 2196, St. Louis County, Missouri",974,39
1500000US291892197001,291892197001,"Block Group 1, Census Tract 2197, St. Louis County, Missouri",730,82
1500000US291892197002,291892197002,"Block Group 2, Census Tract 2197, St. Louis County, Missouri",-,**
1500000US291892197003,291892197003,"Block Group 3, Census Tract 2197, St. Louis County, Missouri",821,315
1500000US291892197004,291892197004,"Block Group 4, Census Tract 2197, St. Louis County, Missouri",-,**
1500000US291892197005,291892197005,"Block Group 5, Census Tract 2197, St. Louis County, Missouri",799,59
1500000US291892198001,291892198001,"Block Group 1, Census Tract 2198, St. Louis County, Missouri",988,131
1500000US291892198002,291892198002,"Block Group 2, Census Tract 2198, St. Louis County, Missouri",835,96
1500000US291892198003,291892198003,"Block Group 3, Census Tract 2198, St. Louis County, Missouri",1092,58
1500000US291892198004,291892198004,"Block Group 4, Census Tract 2198, St. Louis County, Missouri",904,230
1500000US291892198005,291892198005,"Block Group 5, Census Tract 2198, St. Louis County, Missouri",-,**
1500000US291892199001,291892199001,"Block Group 1, Census Tract 2199, St. Louis County, Missouri",818,399
1500000US291892199002,291892199002,"Block Group 2, Census Tract 2199, St. Louis County, Missouri",1065,760
1500000US291892199003,291892199003,"Block Group 3, Census Tract 2199, St. Louis County, Missouri",-,**
1500000US291892199004,291892199004,"Block Group 4, Census Tract 2199, St. Louis County, Missouri",1094,354
1500000US291892199005,291892199005,"Block Group 5, Census Tract 2199, St. Louis County, Missouri",-,**
1500000US291892199006,291892199006,"Block Group 6, Census Tract 2199, St. Louis County, Missouri",779,18
1500000US291892200011,291892200011,"Block Group 1, Census Tract 2200.01, St. Louis County, Missouri",838,339
1500000US291892200012,291892200012,"Block Group 2, Census Tract 2200.01, St. Louis County, Missouri",1037,175
1500000US291892200013,291892200013,"Block Group 3, Census Tract 2200.01, St. Louis County, Missouri",1323,115
1500000US291892200021,291892200021,"Block Group 1, Census Tract 2200.02, St. Louis County, Missouri",956,289
1500000US291892200022,291892200022,"Block Group 2, Census Tract 2200.02, St. Louis County, Missouri",868,36
1500000US291892200023,291892200023,"Block Group 3, Census Tract 2200.02, St. Louis County, Missouri",-,**
1500000US291892201001,291892201001,"Block Group 1, Census Tract 2201, St. Louis County, Missouri",731,54
1500000US291892201002,291892201002,"Block Group 2, Census Tract 2201, St. Louis County, Missouri",1063,77
1500000US291892201003,291892201003,"Block Group 3, Census Tract 2201, St. Louis County, Missouri",875,392
1500000US291892201004,291892201004,"Block Group 4, Census Tract 2201, St. Louis County, Missouri",900,240
1500000US291892201005,291892201005,"Block Group 5, Census Tract 2201, St. Louis County, Missouri",390,382
1500000US291892201006,291892201006,"Block Group 6, Census Tract 2201, St. Louis County, Missouri",-,**
1500000US291892202001,291892202001,"Block Group 1, Census Tract 2202, St. Louis County, Missouri",892,113
1500000US291892202002,291892202002,"Block Group 2, Census Tract 2202, St. Louis County, Missouri",-,**
1500000US291892202003,291892202003,"Block Group 3, Census Tract 2202, St. Louis County, Missouri",495,352
1500000US291892202004,291892202004,"Block Group 4, Census Tract 2202, St. Louis County, Missouri",-,**
1500000US291892202005,291892202005,"Block Group 5, Census Tract 2202, St. Louis County, Missouri",678,640
1500000US291892203001,291892203001,"Block Group 1, Census Tract 2203, St. Louis County, Missouri",757,50
1500000US291892204311,291892204311,"Block Group 1, Census Tract 2204.31, St. Louis County, Missouri",818,97
1500000US291892204312,291892204312,"Block Group 2, Census Tract 2204.31, St. Louis County, Missouri",-,**
1500000US291892204313,291892204313,"Block Group 3, Census Tract 2204.31, St. Louis County, Missouri",-,**
1500000US291892204314,291892204314,"Block Group 4, Census Tract 2204.31, St. Louis County, Missouri",-,**
1500000US291892204315,291892204315,"Block Group 5, Census Tract 2204.31, St. Louis County, Missouri",901,202
1500000US291892204321,291892204321,"Block Group 1, Census Tract 2204.32, St. Louis County, Missouri",1075,129
1500000US291892204322,291892204322,"Block Group 2, Census Tract 2204.32, St. Louis County, Missouri",-,**
1500000US291892204323,291892204323,"Block Group 3, Census Tract 2204.32, St. Louis County, Missouri",1068,127
1500000US291892204411,291892204411,"Block Group 1, Census Tract 2204.41, St. Louis County, Missouri",-,**
1500000US291892204412,291892204412,"Block Group 2, Census Tract 2204.41, St. Louis County, Missouri",-,**
1500000US291892204413,291892204413,"Block Group 3, Census Tract 2204.41, St. Louis County, Missouri",815,93
1500000US291892204421,291892204421,"Block Group 1, Census Tract 2204.42, St. Louis County, Missouri",1103,109
1500000US291892204422,291892204422,"Block Group 2, Census Tract 2204.42, St. Louis County, Missouri",845,556
1500000US291892204431,291892204431,"Block Group 1, Census Tract 2204.43, St. Louis County, Missouri",-,**
1500000US291892204432,291892204432,"Block Group 2, Census Tract 2204.43, St. Louis County, Missouri",810,43
1500000US291892204441,291892204441,"Block Group 1, Census Tract 2204.44, St. Louis County, Missouri",-,**
1500000US291892204442,291892204442,"Block Group 2, Census Tract 2204.44, St. Louis County, Missouri",-,**
1500000US291892204443,291892204443,"Block Group 3, Census Tract 2204.44, St. Louis County, Missouri",-,**
1500000US291892204451,291892204451,"Block Group 1, Census Tract 2204.45, St. Louis County, Missouri",-,**
1500000US291892204452,291892204452,"Block Group 2, Census Tract 2204.45, St. Louis County, Missouri",-,**
1500000US291892204453,291892204453,"Block Group 3, Census Tract 2204.45, St. Louis County, Missouri",-,**
1500000US291892204461,291892204461,"Block Group 1, Census Tract 2204.46, St. Louis County, Missouri",-,**
1500000US291892204462,291892204462,"Block Group 2, Census Tract 2204.46, St. Louis County, Missouri",-,**
1500000US291892205011,291892205011,"Block Group 1, Census Tract 2205.01, St. Louis County, Missouri",944,121
1500000US291892205012,291892205012,"Block Group 2, Census Tract 2205.01, St. Louis County, Missouri",1094,187
1500000US291892205013,291892205013,"Block Group 3, Census Tract 2205.01, St. Louis County, Missouri",865,43
1500000US291892205014,291892205014,"Block Group 4, Census Tract 2205.01, St. Louis County, Missouri",827,289
1500000US291892205021,291892205021,"Block Group 1, Census Tract 2205.02, St. Louis County, Missouri",818,87
1500000US291892205022,291892205022,"Block Group 2, Census Tract 2205.02, St. Louis County, Missouri",-,**
1500000US291892205023,291892205023,"Block Group 3, Census Tract 2205.02, St. Louis County, Missouri",-,**
1500000US291892205024,291892205024,"Block Group 4, Census Tract 2205.02, St. Louis County, Missouri",795,76
1500000US291892205025,291892205025,"Block Group 5, Census Tract 2205.02, St. Louis County, Missouri",863,213
1500000US291892206011,291892206011,"Block Group 1, Census Tract 2206.01, St. Louis County, Missouri",870,29
1500000US291892206012,291892206012,"Block Group 2, Census Tract 2206.01, St. Louis County, Missouri",838,87
1500000US291892206013,291892206013,"Block Group 3, Census Tract 2206.01, St. Louis County, Missouri",686,121
1500000US291892206021,291892206021,"Block Group 1, Census Tract 2206.02, St. Louis County, Missouri",730,230
1500000US291892206022,291892206022,"Block Group 2, Census Tract 2206.02, St. Louis County, Missouri",613,319
1500000US291892206023,291892206023,"Block Group 3, Census Tract 2206.02, St. Louis County, Missouri",829,158
1500000US291892207011,291892207011,"Block Group 1, Census Tract 2207.01, St. Louis County, Missouri",841,33
1500000US291892207012,291892207012,"Block Group 2, Census Tract 2207.01, St. Louis County, Missouri",-,**
1500000US291892207021,291892207021,"Block Group 1, Census Tract 2207.02, St. Louis County, Missouri",-,**
1500000US291892207022,291892207022,"Block Group 2, Census Tract 2207.02, St. Louis County, Missouri",-,**
1500000US291892207023,291892207023,"Block Group 3, Census Tract 2207.02, St. Louis County, Missouri",1147,508
1500000US291892207031,291892207031,"Block Group 1, Census Tract 2207.03, St. Louis County, Missouri",804,74
1500000US291892208011,291892208011,"Block Group 1, Census Tract 2208.01, St. Louis County, Missouri",806,38
1500000US291892208012,291892208012,"Block Group 2, Census Tract 2208.01, St. Louis County, Missouri",768,41
1500000US291892208013,291892208013,"Block Group 3, Census Tract 2208.01, St. Louis County, Missouri",842,192
1500000US291892208021,291892208021,"Block Group 1, Census Tract 2208.02, St. Louis County, Missouri",803,221
1500000US291892208022,291892208022,"Block Group 2, Census Tract 2208.02, St. Louis County, Missouri",-,**
1500000US291892208023,291892208023,"Block Group 3, Census Tract 2208.02, St. Louis County, Missouri",-,**
1500000US291892208024,291892208024,"Block Group 4, Census Tract 2208.02, St. Louis County, Missouri",883,47
1500000US291892208031,291892208031,"Block Group 1, Census Tract 2208.03, St. Louis County, Missouri",1526,511
1500000US291892208032,291892208032,"Block Group 2, Census Tract 2208.03, St. Louis County, Missouri",-,**
1500000US291892208033,291892208033,"Block Group 3, Census Tract 2208.03, St. Louis County, Missouri",-,**
1500000US291892210001,291892210001,"Block Group 1, Census Tract 2210, St. Louis County, Missouri",1084,64
1500000US291892210002,291892210002,"Block Group 2, Census Tract 2210, St. Louis County, Missouri",1260,364
1500000US291892210003,291892210003,"Block Group 3, Census Tract 2210, St. Louis County, Missouri",-,**
1500000US291892210004,291892210004,"Block Group 4, Census Tract 2210, St. Louis County, Missouri",1108,189
1500000US291892211001,291892211001,"Block Group 1, Census Tract 2211, St. Louis County, Missouri",1275,334
1500000US291892212011,291892212011,"Block Group 1, Census Tract 2212.01, St. Louis County, Missouri",3133,622
1500000US291892212012,291892212012,"Block Group 2, Census Tract 2212.01, St. Louis County, Missouri",2374,219
1500000US291892212021,291892212021,"Block Group 1, Census Tract 2212.02, St. Louis County, Missouri",676,175
1500000US291892212022,291892212022,"Block Group 2, Census Tract 2212.02, St. Louis County, Missouri",-,**
1500000US291892212023,291892212023,"Block Group 3, Census Tract 2212.02, St. Louis County, Missouri",975,955
1500000US291892213011,291892213011,"Block Group 1, Census Tract 2213.01, St. Louis County, Missouri",815,295
1500000US291892213012,291892213012,"Block Group 2, Census Tract 2213.01, St. Louis County, Missouri",890,293
1500000US291892213013,291892213013,"Block Group 3, Census Tract 2213.01, St. Louis County, Missouri",1555,1278
1500000US291892213014,291892213014,"Block Group 4, Census Tract 2213.01, St. Louis County, Missouri",1007,369
1500000US291892213021,291892213021,"Block Group 1, Census Tract 2213.02, St. Louis County, Missouri",-,**
1500000US291892213022,291892213022,"Block Group 2, Census Tract 2213.02, St. Louis County, Missouri",1073,95
1500000US291892213023,291892213023,"Block Group 3, Census Tract 2213.02, St. Louis County, Missouri",-,**
1500000US291892213024,291892213024,"Block Group 4, Census Tract 2213.02, St. Louis County, Missouri",765,43
1500000US291892213321,291892213321,"Block Group 1, Census Tract 2213.32, St. Louis County, Missouri",-,**
1500000US291892213322,291892213322,"Block Group 2, Census Tract 2213.32, St. Louis County, Missouri",1285,505
1500000US291892213351,291892213351,"Block Group 1, Census Tract 2213.35, St. Louis County, Missouri",721,139
1500000US291892213352,291892213352,"Block Group 2, Census Tract 2213.35, St. Louis County, Missouri",947,140
1500000US291892213353,291892213353,"Block Group 3, Census Tract 2213.35, St. Louis County, Missouri",-,**
1500000US291892213354,291892213354,"Block Group 4, Census Tract 2213.35, St. Louis County, Missouri",948,99
1500000US291892214211,291892214211,"Block Group 1, Census Tract 2214.21, St. Louis County, Missouri",-,**
1500000US291892214212,291892214212,"Block Group 2, Census Tract 2214.21, St. Louis County, Missouri",-,**
1500000US291892214213,291892214213,"Block Group 3, Census Tract 2214.21, St. Louis County, Missouri",-,**
1500000US291892214214,291892214214,"Block Group 4, Census Tract 2214.21, St. Louis County, Missouri",-,**
1500000US291892214221,291892214221,"Block Group 1, Census Tract 2214.22, St. Louis County, Missouri",1136,110
1500000US291892214222,291892214222,"Block Group 2, Census Tract 2214.22, St. Louis County, Missouri",930,54
1500000US291892214223,291892214223,"Block Group 3, Census Tract 2214.22, St. Louis County, Missouri",-,**
1500000US291892214231,291892214231,"Block Group 1, Census Tract 2214.23, St. Louis County, Missouri",-,**
1500000US291892214232,291892214232,"Block Group 2, Census Tract 2214.23, St. Louis County, Missouri",1202,121
1500000US291892214241,291892214241,"Block Group 1, Census Tract 2214.24, St. Louis County, Missouri",954,107
1500000US291892214242,291892214242,"Block Group 2, Census Tract 2214.24, St. Louis County, Missouri",880,24
1500000US291892215021,291892215021,"Block Group 1, Census Tract 2215.02, St. Louis County, Missouri",1031,517
1500000US291892215022,291892215022,"Block Group 2, Census Tract 2215.02, St. Louis County, Missouri",1072,216
1500000US291892215023,291892215023,"Block Group 3, Census Tract 2215.02, St. Louis County, Missouri",-,**
1500000US291892215031,291892215031,"Block Group 1, Census Tract 2215.03, St. Louis County, Missouri",-,**
1500000US291892215032,291892215032,"Block Group 2, Census Tract 2215.03, St. Louis County, Missouri",1165,279
1500000US291892215033,291892215033,"Block Group 3, Census Tract 2215.03, St. Louis County, Missouri",1094,96
1500000US291892215061,291892215061,"Block Group 1, Census Tract 2215.06, St. Louis County, Missouri",1180,54
1500000US291892215062,291892215062,"Block Group 2, Census Tract 2215.06, St. Louis County, Missouri",-,**
1500000US291892216211,291892216211,"Block Group 1, Census Tract 2216.21, St. Louis County, Missouri",1306,150
1500000US291892216212,291892216212,"Block Group 2, Census Tract 2216.21, St. Louis County, Missouri",1086,661
1500000US291892216241,291892216241,"Block Group 1, Census Tract 2216.24, St. Louis County, Missouri",851,160
1500000US291892216242,291892216242,"Block Group 2, Census Tract 2216.24, St. Louis County, Missouri",-,**
1500000US291892216251,291892216251,"Block Group 1, Census Tract 2216.25, St. Louis County, Missouri",1279,361
1500000US291892216252,291892216252,"Block Group 2, Census Tract 2216.25, St. Louis County, Missouri",-,**
1500000US291892216253,291892216253,"Block Group 3, Census Tract 2216.25, St. Louis County, Missouri",1163,577
1500000US291892216254,291892216254,"Block Group 4, Census Tract 2216.25, St. Louis County, Missouri",-,**
1500000US291892216261,291892216261,"Block Group 1, Census Tract 2216.26, St. Louis County, Missouri",-,**
1500000US291892216262,291892216262,"Block Group 2, Census Tract 2216.26, St. Louis County, Missouri",-,**
1500000US291892216263,291892216263,"Block Group 3, Census Tract 2216.26, St. Louis County, Missouri",-,**
1500000US291892216271,291892216271,"Block Group 1, Census Tract 2216.27, St. Louis County, Missouri",-,**
1500000US291892216272,291892216272,"Block Group 2, Census Tract 2216.27, St. Louis County, Missouri",-,**
1500000US291892216273,291892216273,"Block Group 3, Census Tract 2216.27, St. Louis County, Missouri",1663,690
1500000US291892216281,291892216281,"Block Group 1, Census Tract 2216.28, St. Louis County, Missouri",1159,57
1500000US291892216282,291892216282,"Block Group 2, Census Tract 2216.28, St. Louis County, Missouri",1563,149
1500000US291892216283,291892216283,"Block Group 3, Census Tract 2216.28, St. Louis County, Missouri",1161,39
1500000US291892216291,291892216291,"Block Group 1, Census Tract 2216.29, St. Louis County, Missouri",-,**
1500000US291892216292,291892216292,"Block Group 2, Census Tract 2216.29, St. Louis County, Missouri",1773,288
1500000US291892218001,291892218001,"Block Group 1, Census Tract 2218, St. Louis County, Missouri",1037,176
1500000US291892218002,291892218002,"Block Group 2, Census Tract 2218, St. Louis County, Missouri",937,191
1500000US291892218003,291892218003,"Block Group 3, Census Tract 2218, St. Louis County, Missouri",803,57
1500000US291892219001,291892219001,"Block Group 1, Census Tract 2219, St. Louis County, Missouri",1143,63
1500000US291892219002,291892219002,"Block Group 2, Census Tract 2219, St. Louis County, Missouri",980,344
1500000US291892219003,291892219003,"Block Group 3, Census Tract 2219, St. Louis County, Missouri",-,**
1500000US291892219004,291892219004,"Block Group 4, Census Tract 2219, St. Louis County, Missouri",1176,112
1500000US291892220001,291892220001,"Block Group 1, Census Tract 2220, St. Louis County, Missouri",1135,62
1500000US291892220002,291892220002,"Block Group 2, Census Tract 2220, St. Louis County, Missouri",1121,266
1500000US291892221001,291892221001,"Block Group 1, Census Tract 2221, St. Louis County, Missouri",-,**
1500000US291892221002,291892221002,"Block Group 2, Census Tract 2221, St. Louis County, Missouri",-,**
1500000US291892221003,291892221003,"Block Group 3, Census Tract 2221, St. Louis County, Missouri",1049,141
1500000US291950901001,291950901001,"Block Group 1, Census Tract 901, Saline County, Missouri",662,41
1500000US291950901002,291950901002,"Block Group 2, Census Tract 901, Saline County, Missouri",675,189
1500000US291950901003,291950901003,"Block Group 3, Census Tract 901, Saline County, Missouri",730,173
1500000US291950901004,291950901004,"Block Group 4, Census Tract 901, Saline County, Missouri",518,95
1500000US291950902001,291950902001,"Block Group 1, Census Tract 902, Saline County, Missouri",647,130
1500000US291950902002,291950902002,"Block Group 2, Census Tract 902, Saline County, Missouri",679,30
1500000US291950903001,291950903001,"Block Group 1, Census Tract 903, Saline County, Missouri",744,47
1500000US291950903002,291950903002,"Block Group 2, Census Tract 903, Saline County, Missouri",698,136
1500000US291950903003,291950903003,"Block Group 3, Census Tract 903, Saline County, Missouri",531,135
1500000US291950904001,291950904001,"Block Group 1, Census Tract 904, Saline County, Missouri",788,67
1500000US291950904002,291950904002,"Block Group 2, Census Tract 904, Saline County, Missouri",444,109
1500000US291950904003,291950904003,"Block Group 3, Census Tract 904, Saline County, Missouri",920,305
1500000US291950905001,291950905001,"Block Group 1, Census Tract 905, Saline County, Missouri",873,445
1500000US291950905002,291950905002,"Block Group 2, Census Tract 905, Saline County, Missouri",576,19
1500000US291950905003,291950905003,"Block Group 3, Census Tract 905, Saline County, Missouri",805,104
1500000US291950906001,291950906001,"Block Group 1, Census Tract 906, Saline County, Missouri",741,354
1500000US291950906002,291950906002,"Block Group 2, Census Tract 906, Saline County, Missouri",709,127
1500000US291950906003,291950906003,"Block Group 3, Census Tract 906, Saline County, Missouri",730,79
1500000US291950907001,291950907001,"Block Group 1, Census Tract 907, Saline County, Missouri",496,138
1500000US291950907002,291950907002,"Block Group 2, Census Tract 907, Saline County, Missouri",661,72
1500000US291950907003,291950907003,"Block Group 3, Census Tract 907, Saline County, Missouri",641,45
1500000US291950908001,291950908001,"Block Group 1, Census Tract 908, Saline County, Missouri",655,233
1500000US291950908002,291950908002,"Block Group 2, Census Tract 908, Saline County, Missouri",656,129
1500000US291950908003,291950908003,"Block Group 3, Census Tract 908, Saline County, Missouri",631,560
1500000US291974701001,291974701001,"Block Group 1, Census Tract 4701, Schuyler County, Missouri",341,146
1500000US291974701002,291974701002,"Block Group 2, Census Tract 4701, Schuyler County, Missouri",453,67
1500000US291974702001,291974702001,"Block Group 1, Census Tract 4702, Schuyler County, Missouri",558,274
1500000US291974702002,291974702002,"Block Group 2, Census Tract 4702, Schuyler County, Missouri",605,165
1500000US291974702003,291974702003,"Block Group 3, Census Tract 4702, Schuyler County, Missouri",367,158
1500000US291994801001,291994801001,"Block Group 1, Census Tract 4801, Scotland County, Missouri",-,**
1500000US291994801002,291994801002,"Block Group 2, Census Tract 4801, Scotland County, Missouri",-,**
1500000US291994801003,291994801003,"Block Group 3, Census Tract 4801, Scotland County, Missouri",-,**
1500000US291994801004,291994801004,"Block Group 4, Census Tract 4801, Scotland County, Missouri",700,350
1500000US291994802001,291994802001,"Block Group 1, Census Tract 4802, Scotland County, Missouri",517,240
1500000US291994802002,291994802002,"Block Group 2, Census Tract 4802, Scotland County, Missouri",377,65
1500000US291994802003,291994802003,"Block Group 3, Census Tract 4802, Scotland County, Missouri",611,64
1500000US292017801001,292017801001,"Block Group 1, Census Tract 7801, Scott County, Missouri",644,203
1500000US292017801002,292017801002,"Block Group 2, Census Tract 7801, Scott County, Missouri",830,34
1500000US292017801003,292017801003,"Block Group 3, Census Tract 7801, Scott County, Missouri",518,119
1500000US292017802001,292017802001,"Block Group 1, Census Tract 7802, Scott County, Missouri",838,190
1500000US292017802002,292017802002,"Block Group 2, Census Tract 7802, Scott County, Missouri",804,52
1500000US292017802003,292017802003,"Block Group 3, Census Tract 7802, Scott County, Missouri",659,440
1500000US292017803001,292017803001,"Block Group 1, Census Tract 7803, Scott County, Missouri",717,53
1500000US292017803002,292017803002,"Block Group 2, Census Tract 7803, Scott County, Missouri",550,85
1500000US292017804001,292017804001,"Block Group 1, Census Tract 7804, Scott County, Missouri",669,48
1500000US292017804002,292017804002,"Block Group 2, Census Tract 7804, Scott County, Missouri",842,449
1500000US292017804003,292017804003,"Block Group 3, Census Tract 7804, Scott County, Missouri",623,27
1500000US292017806001,292017806001,"Block Group 1, Census Tract 7806, Scott County, Missouri",689,238
1500000US292017806002,292017806002,"Block Group 2, Census Tract 7806, Scott County, Missouri",767,200
1500000US292017806003,292017806003,"Block Group 3, Census Tract 7806, Scott County, Missouri",911,704
1500000US292017806004,292017806004,"Block Group 4, Census Tract 7806, Scott County, Missouri",854,108
1500000US292017807001,292017807001,"Block Group 1, Census Tract 7807, Scott County, Missouri",880,68
1500000US292017807002,292017807002,"Block Group 2, Census Tract 7807, Scott County, Missouri",814,152
1500000US292017807003,292017807003,"Block Group 3, Census Tract 7807, Scott County, Missouri",-,**
1500000US292017810001,292017810001,"Block Group 1, Census Tract 7810, Scott County, Missouri",525,407
1500000US292017810002,292017810002,"Block Group 2, Census Tract 7810, Scott County, Missouri",742,119
1500000US292017810003,292017810003,"Block Group 3, Census Tract 7810, Scott County, Missouri",566,107
1500000US292017811001,292017811001,"Block Group 1, Census Tract 7811, Scott County, Missouri",680,477
1500000US292017811002,292017811002,"Block Group 2, Census Tract 7811, Scott County, Missouri",819,277
1500000US292017811003,292017811003,"Block Group 3, Census Tract 7811, Scott County, Missouri",969,388
1500000US292017812001,292017812001,"Block Group 1, Census Tract 7812, Scott County, Missouri",902,750
1500000US292017812002,292017812002,"Block Group 2, Census Tract 7812, Scott County, Missouri",488,132
1500000US292017812003,292017812003,"Block Group 3, Census Tract 7812, Scott County, Missouri",472,294
1500000US292017812004,292017812004,"Block Group 4, Census Tract 7812, Scott County, Missouri",-,**
1500000US292017812005,292017812005,"Block Group 5, Census Tract 7812, Scott County, Missouri",865,297
1500000US292017812006,292017812006,"Block Group 6, Census Tract 7812, Scott County, Missouri",-,**
1500000US292017812007,292017812007,"Block Group 7, Census Tract 7812, Scott County, Missouri",734,239
1500000US292017812008,292017812008,"Block Group 8, Census Tract 7812, Scott County, Missouri",696,46
1500000US292017813001,292017813001,"Block Group 1, Census Tract 7813, Scott County, Missouri",441,124
